Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
54700,Paris Generation LP,50109,Paris Energy Center,TX,Lamar,GEN2,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,TNSKA_CC1,TNSKA_CC1,87.8,0.85,80,94,40,N, , ,OP,X,7.0,1989.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,Y,Y
54700,Paris Generation LP,50109,Paris Energy Center,TX,Lamar,GEN3,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,TNSKA_CC1,TNSKA_CC1,90.0,0.85,78,90,20,N, , ,OP,X,12.0,1989.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN10,Natural Gas Fired Combined Cycle,CT,HCWP,S,X,N,,,34.4,0.8,33,32.5,21,N, , ,OP,X,3.0,2010.0, , ,Y,Commercial CHP,5.0,T,NG,,,,,,,,,,N,N, ,1H,,,,,N,,, , , , , , , , ,,, , , ,, , ,N,,N
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN4,Natural Gas Fired Combined Cycle,CA,HCWP,S,Y,X,,,7.6,0.8,7.6,7.6,2,N, , ,SB,Y,10.0,1951.0, , ,Y,Commercial CHP,5.0,T,NG,DFO,,,,,,,,,N,N, ,12H,,,,,N,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN5,Natural Gas Fired Combined Cycle,CA,HCWP,S,Y,X,,,6.0,0.8,6,6,2,N, , ,SB,Y,9.0,1959.0, , ,Y,Commercial CHP,5.0,T,NG,DFO,,,,,,,,,N,N, ,12H,,,,,N,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN7,Natural Gas Fired Combined Cycle,CA,HCWP,S,Y,X,,,28.8,0.8,27.6,27.2,12.5,N, , ,SB,Y,1.0,1979.0, , ,Y,Commercial CHP,5.0,T,NG,DFO,,,,,,,,,,N, ,12H,,,,,N,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN8,Natural Gas Fired Combined Cycle,CT,HCWP,S,X,N,,,48.5,0.8,46.5,45.8,23,N, , ,OP,X,11.0,1987.0, , ,Y,Commercial CHP,5.0,T,NG,,,,,,,,,,N,N, ,1H,,,,,N,,, , , , , , , , ,,, , , ,, , ,N,,N
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN9,Natural Gas Fired Combined Cycle,CA,HCWP,S,Y,X,,,27.2,0.8,26.1,25.7,11,N, , ,OP,X,11.0,2004.0, , ,Y,Commercial CHP,5.0,T,NG,DFO,,,,,,,,,N,N, ,12H,,,,,N,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
19685,Valero Refining Co,50121,Valero Refinery Corpus Christi West,TX,Nueces,PRU,All Other,ST,TG,S,X,X,,,12.0,1,12,12,0,N, , ,OP,X,9.0,1983.0, , ,N,Industrial Non-CHP,6.0,X,WH,,,,,,WH,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
19685,Valero Refining Co,50121,Valero Refinery Corpus Christi West,TX,Nueces,TG1,Petroleum Coke,ST,TG,S,X,X,,,28.6,0.8,26.6,26.9,5,N, , ,OP,X,11.0,1983.0, , ,N,Industrial Non-CHP,6.0,X,PC,OG,NG,,,,WH,,,,N,N, ,12H,Y,,,,,Y,, , , , , , , , ,,, , , ,N, , ,N,,
19685,Valero Refining Co,50121,Valero Refinery Corpus Christi West,TX,Nueces,TG2,Petroleum Coke,ST,TG,S,X,X,,,28.6,0.8,26.6,26.9,5,N, , ,OP,X,11.0,1983.0, , ,N,Industrial Non-CHP,6.0,X,PC,OG,NG,,,,WH,,,,N,N, ,12H,Y,,,,,Y,, , , , , , , , ,,, , , ,N, , ,N,,
54777,Signal Hill Generating LLC,50127,Signal Hill Generating LLC,TX,Wichita,GTA,Natural Gas Fired Combined Cycle,CT,CC1,S,X,Y,WFCOGEN_CC1,WFCOGEN_CC1,20.0,0.8,19.7,19.7,2,N, , ,OP,X,6.0,1987.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
54777,Signal Hill Generating LLC,50127,Signal Hill Generating LLC,TX,Wichita,GTB,Natural Gas Fired Combined Cycle,CT,CC1,S,X,Y,WFCOGEN_CC1,WFCOGEN_CC1,20.0,0.8,19.7,19.7,2,N, , ,OP,X,6.0,1987.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
54777,Signal Hill Generating LLC,50127,Signal Hill Generating LLC,TX,Wichita,GTC,Natural Gas Fired Combined Cycle,CT,CC1,S,X,Y,WFCOGEN_CC1,WFCOGEN_CC1,20.0,0.8,19.7,19.7,2,N, , ,OP,X,6.0,1987.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
54777,Signal Hill Generating LLC,50127,Signal Hill Generating LLC,TX,Wichita,STD,Natural Gas Fired Combined Cycle,CA,CC1,S,N,X,WFCOGEN_CC1,WFCOGEN_CC1,20.0,0.8,17,16,2,N, , ,OP,X,6.0,1987.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N,0,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
27211,Snider Industries Inc,50141,Snider Industries,TX,Harrison,WGN1,Wood/Wood Waste Biomass,ST,,S,X,X,,,5.0,0.8,5,5,1,N, , ,OP,X,8.0,1983.0, , ,Y,Industrial CHP,7.0,B,WDS,,,,,,WDS,,,,Y,N,0,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
19450,Union Carbide Corp-Seadrift,50150,Union Carbide Seadrift Cogen,TX,Calhoun,GE10,Natural Gas Steam Turbine,ST,G621,S,X,X,UCC_COG_PUN1,ERCOT SOUTH ZONE,15.0,0.85,15,15,2,N, , ,OP,X,1.0,1964.0, , ,Y,Industrial CHP,7.0,B,NG,OG,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
19450,Union Carbide Corp-Seadrift,50150,Union Carbide Seadrift Cogen,TX,Calhoun,GE11,Natural Gas Fired Combustion Turbine,GT,G621,S,X,X,UCC_COG_PUN1,ERCOT SOUTH ZONE,35.0,0.85,30,38,20,N, , ,OP,X,11.0,2000.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
19450,Union Carbide Corp-Seadrift,50150,Union Carbide Seadrift Cogen,TX,Calhoun,GEN5,Natural Gas Steam Turbine,ST,G621,S,X,X,UCC_COG_PUN1,ERCOT SOUTH ZONE,15.0,0.9,15,15,2,N, , ,OP,X,11.0,1987.0, , ,Y,Industrial CHP,7.0,B,NG,OG,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
19450,Union Carbide Corp-Seadrift,50150,Union Carbide Seadrift Cogen,TX,Calhoun,GEN6,Natural Gas Fired Combustion Turbine,GT,G621,S,X,X,UCC_COG_PUN1,ERCOT SOUTH ZONE,35.0,0.9,30,38,17,N, , ,OP,X,11.0,1987.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
19450,Union Carbide Corp-Seadrift,50150,Union Carbide Seadrift Cogen,TX,Calhoun,GEN7,Natural Gas Steam Turbine,ST,G621,S,X,X,UCC_COG_PUN1,ERCOT SOUTH ZONE,6.0,0.9,6,6,1.5,N, , ,OP,X,11.0,1987.0, , ,Y,Industrial CHP,7.0,B,NG,OG,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
19450,Union Carbide Corp-Seadrift,50150,Union Carbide Seadrift Cogen,TX,Calhoun,GEN8,Natural Gas Fired Combustion Turbine,GT,G621,S,X,X,UCC_COG_PUN1,ERCOT SOUTH ZONE,35.0,0.9,30,38,17,N, , ,OP,X,11.0,1987.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
19450,Union Carbide Corp-Seadrift,50150,Union Carbide Seadrift Cogen,TX,Calhoun,GEN9,Natural Gas Steam Turbine,ST,G621,S,X,X,UCC_COG_PUN1,ERCOT SOUTH ZONE,15.0,0.9,15,15,2,N, , ,OP,X,11.0,1987.0, , ,Y,Industrial CHP,7.0,B,NG,OG,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
19450,Union Carbide Corp-Seadrift,50150,Union Carbide Seadrift Cogen,TX,Calhoun,IGT,Natural Gas Fired Combustion Turbine,GT,G621,S,X,X,UCC_COG_PUN1,ERCOT SOUTH ZONE,12.0,0.9,12,12, ,N, , ,OP,X,1.0,1969.0, , ,N,Industrial CHP,7.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
39066,Union Carbide Corp-Texas City,50153,Texas City Plant Union Carbide,TX,Galveston,STG,All Other,ST,,S,X,X,,,45.0,0.9,38,38,10,N, , ,OP,X,3.0,1996.0, , ,Y,Industrial CHP,7.0,B,PUR,,,,,,PUR,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
18760,"TPC Group, LLC",50229,Texas Petrochemicals,TX,Harris,TG2,Natural Gas Steam Turbine,ST,,S,X,X,,,35.0,0.8,35,35,8,N, , ,OP,X,6.0,1972.0, , ,Y,Industrial CHP,7.0,T,NG,OG,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N,N
27378,Tenet Hospital Ltd,50241,Tenet Hospital,TX,El Paso,9541,Petroleum Liquids,IC,,S,X,X,,,2.1,0.8,2.1,2.1,0.5,N, , ,OP,X,3.0,1987.0, , ,Y,Commercial CHP,5.0,T,DFO,NG,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
27378,Tenet Hospital Ltd,50241,Tenet Hospital,TX,El Paso,9542,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,2.1,0.8,2.1,2.1,0.5,N, , ,SB,Y,3.0,1987.0, , ,Y,Commercial CHP,5.0,T,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
17139,Shell Oil Co-Deer Park,50304,Shell Deer Park,TX,Harris,GEN1,All Other,ST,,S,X,X,,,45.9,0.9,45,50,10,N, , ,OP,X,10.0,1979.0, , ,N,Industrial CHP,7.0,X,PUR,,,,,,PUR,,,,,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
17139,Shell Oil Co-Deer Park,50304,Shell Deer Park,TX,Harris,GEN2,All Other,ST,,S,X,X,,,45.9,0.9,45,50,10,N, , ,OP,X,10.0,1979.0, , ,N,Industrial CHP,7.0,X,PUR,,,,,,PUR,,,,,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17139,Shell Oil Co-Deer Park,50304,Shell Deer Park,TX,Harris,GEN4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,88.2,0.85,75,85,40,N, , ,OP,X,4.0,1995.0, , ,Y,Industrial CHP,7.0,T,NG,OG,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,N
17139,Shell Oil Co-Deer Park,50304,Shell Deer Park,TX,Harris,GEN5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,94.0,0.85,78,92,40,Y,1,2020,OP,X,4.0,1995.0, , ,Y,Industrial CHP,7.0,T,NG,OG,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,N
54837,INEOS Nitriles Greenlake,50404,BP Chemicals Green Lake Plant,TX,Calhoun,TG2,All Other,ST,,S,X,X,,,15.0,0.85,15,15,2,N, , ,OP,X,3.0,1989.0, , ,N,Industrial Non-CHP,6.0,X,WH,,,,,,WH,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
54837,INEOS Nitriles Greenlake,50404,BP Chemicals Green Lake Plant,TX,Calhoun,TG3,All Other,ST,,S,X,X,,,23.8,0.85,23.8,23.8,2,N, , ,OP,X,1.0,1997.0, , ,N,Industrial Non-CHP,6.0,X,WH,,,,,,WH,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
5065,Equistar Chemicals LP,50475,Corpus Christi,TX,Nueces,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,41.0,0.85,33,41,26,N, , ,OP,X,5.0,1989.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,OVER,,,,N,,,, , , , , , , , ,,, , , ,, , ,N,N,N
54842,WM Renewable Energy LLC,50569,DFW Gas Recovery,TX,Denton,GEN1,Landfill Gas,GT,,S,X,X,DG_BIO2,DG_BIO2,3.0,0.98,2.9,3.2,1,N, , ,OP,X,5.0,1988.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
54842,WM Renewable Energy LLC,50569,DFW Gas Recovery,TX,Denton,GEN2,Landfill Gas,GT,,S,X,X,DG_BIO2,DG_BIO2,3.0,0.98,2.9,3.2,1,N, , ,OP,X,5.0,1988.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
54842,WM Renewable Energy LLC,50569,DFW Gas Recovery,TX,Denton,GEN3,Landfill Gas,IC,,S,X,X,DG_BIO2,DG_BIO2,1.6,0.98,1.6,1.6,0.8,N, , ,OP,X,8.0,2009.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
54842,WM Renewable Energy LLC,50569,DFW Gas Recovery,TX,Denton,GEN4,Landfill Gas,IC,,S,X,X,DG_BIO2,DG_BIO2,1.6,0.98,1.6,1.6,0.8,N, , ,OP,X,8.0,2009.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
54842,WM Renewable Energy LLC,50569,DFW Gas Recovery,TX,Denton,GEN5,Landfill Gas,IC,,S,X,X,DG_BIO2,DG_BIO2,1.6,0.98,1.6,1.6,0.8,N, , ,OP,X,8.0,2009.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
54842,WM Renewable Energy LLC,50569,DFW Gas Recovery,TX,Denton,GEN6,Landfill Gas,IC,,S,X,X,DG_BIO2,DG_BIO2,1.6,0.98,1.6,1.6,0.8,N, , ,OP,X,8.0,2009.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6090,ExxonMobil Oil Corp,50625,ExxonMobil Beaumont Refinery,TX,Jefferson,ETG,Other Gases,OT,,S,X,X,,,7.5,0.93,5,5,2,N, , ,OP,X,1.0,1978.0, , ,N,Industrial CHP,7.0,X,OG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6090,ExxonMobil Oil Corp,50625,ExxonMobil Beaumont Refinery,TX,Jefferson,TG22,Natural Gas Steam Turbine,ST,PP,S,X,X,,,27.2,0.98,25,25,8,N, , ,OP,X,2.0,1978.0, , ,Y,Industrial CHP,7.0,T,NG,OG,,,,,NG,OG,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6090,ExxonMobil Oil Corp,50625,ExxonMobil Beaumont Refinery,TX,Jefferson,TG23,Natural Gas Steam Turbine,ST,PP,S,X,X,,,40.5,0.94,38.6,38.6,15,N, , ,OP,X,6.0,1993.0, , ,Y,Industrial CHP,7.0,T,NG,OG,,,,,NG,OG,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6090,ExxonMobil Oil Corp,50625,ExxonMobil Beaumont Refinery,TX,Jefferson,TG24,Natural Gas Fired Combustion Turbine,GT,PP,S,X,X,,,38.6,0.93,32,38,18,N, , ,OP,X,6.0,1993.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6090,ExxonMobil Oil Corp,50625,ExxonMobil Beaumont Refinery,TX,Jefferson,TG32,Natural Gas Steam Turbine,ST,PP,S,X,X,,,25.0,0.97,25,25,10,N, , ,OP,X,1.0,1970.0, , ,Y,Industrial CHP,7.0,T,NG,OG,,,,,NG,OG,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6090,ExxonMobil Oil Corp,50625,ExxonMobil Beaumont Refinery,TX,Jefferson,TG33,Natural Gas Steam Turbine,ST,PP,S,X,X,,,20.0,0.97,20,20,5,N, , ,OP,X,1.0,1966.0, , ,Y,Industrial CHP,7.0,T,NG,OG,,,,,NG,OG,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6090,ExxonMobil Oil Corp,50625,ExxonMobil Beaumont Refinery,TX,Jefferson,TG34,Natural Gas Steam Turbine,ST,PP,S,X,X,,,30.0,0.96,30,30,10,N, , ,OP,X,1.0,1967.0, , ,Y,Industrial CHP,7.0,T,NG,OG,,,,,NG,OG,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6090,ExxonMobil Oil Corp,50625,ExxonMobil Beaumont Refinery,TX,Jefferson,TG41,Natural Gas Fired Combustion Turbine,GT,PP,S,X,X,,,163.0,0.96,145,165,90,N, , ,OP,X,6.0,2005.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6090,ExxonMobil Oil Corp,50625,ExxonMobil Beaumont Refinery,TX,Jefferson,TG42,Natural Gas Fired Combustion Turbine,GT,PP,S,X,X,,,163.0,0.97,145,165,90,N, , ,OP,X,4.0,2005.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6090,ExxonMobil Oil Corp,50625,ExxonMobil Beaumont Refinery,TX,Jefferson,TG43,Natural Gas Fired Combustion Turbine,GT,PP,S,X,X,,,163.0,0.97,145,165,90,N, , ,OP,X,12.0,2004.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55879,Optim Energy LLC,50815,Optim Energy Altura Cogen LLC,TX,Harris,GEN1,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,PSA_PSA_G1,PSA_PSA_G1,84.9,0.85,80,68.4,43.1,N, , ,OP,X,11.0,1985.0, , ,Y,IPP CHP,3.0,T,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55879,Optim Energy LLC,50815,Optim Energy Altura Cogen LLC,TX,Harris,GEN2,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,PSA_PSA_G2,PSA_PSA_G2,84.9,0.85,80,68.4,44.2,N, , ,OP,X,12.0,1985.0, , ,Y,IPP CHP,3.0,T,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55879,Optim Energy LLC,50815,Optim Energy Altura Cogen LLC,TX,Harris,GEN3,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,PSA_PSA_G3,PSA_PSA_G3,84.9,0.85,80,70.7,43,N, , ,OP,X,12.0,1985.0, , ,Y,IPP CHP,3.0,T,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55879,Optim Energy LLC,50815,Optim Energy Altura Cogen LLC,TX,Harris,GEN4,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,PSA_PSA_G4,PSA_PSA_G4,84.9,0.85,80,69.6,43.1,N, , ,OP,X,3.0,1986.0, , ,Y,IPP CHP,3.0,T,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55879,Optim Energy LLC,50815,Optim Energy Altura Cogen LLC,TX,Harris,GEN5,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,PSA_PSA_G5,PSA_PSA_G5,84.9,0.85,80,69.4,42.8,N, , ,OP,X,4.0,1986.0, , ,Y,IPP CHP,3.0,T,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55879,Optim Energy LLC,50815,Optim Energy Altura Cogen LLC,TX,Harris,GEN6,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,PSA_PSA_G7,PSA_PSA_G7,129.2,0.85,127,127,43,N, , ,OP,X,4.0,1986.0, , ,Y,IPP CHP,3.0,T,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55879,Optim Energy LLC,50815,Optim Energy Altura Cogen LLC,TX,Harris,GEN7,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,PSA_PSA_G6,PSA_PSA_G6,89.9,0.85,69.3,69.3,42.4,N, , ,OP,X,6.0,1995.0, , ,Y,IPP CHP,3.0,T,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,TX,Jefferson,GN31,Natural Gas Fired Combined Cycle,CA,BLK1,S,Y,X,,,10.0,0.8,8.4,8.6,3,N, , ,OP,X,6.0,1962.0, , ,Y,Industrial CHP,7.0,T,NG,OG,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,TX,Jefferson,GN32,Natural Gas Fired Combined Cycle,CA,BLK1,S,Y,X,,,15.6,0.8,10.5,10.7,3,N, , ,OP,X,6.0,1957.0, , ,Y,Industrial CHP,7.0,T,NG,OG,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,TX,Jefferson,GN33,Natural Gas Fired Combined Cycle,CA,BLK1,S,Y,X,,,25.5,0.8,21.5,22,3,N, , ,OP,X,6.0,1978.0, , ,Y,Industrial CHP,7.0,T,NG,OG,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,TX,Jefferson,GN34,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.8,0.8,15.6,16,3,N, , ,OP,X,6.0,1970.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,TX,Jefferson,GN35,Natural Gas Fired Combined Cycle,CT,BLK1,S,X,N,,,40.5,0.85,39,38,3,N, , ,OP,X,12.0,1983.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,TX,Jefferson,GN41,Natural Gas Fired Combined Cycle,CT,BLK1,S,X,N,,,41.6,0.85,36.1,46.4,3,N, , ,OP,X,12.0,2011.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,TX,Jefferson,GN42,Natural Gas Fired Combined Cycle,CT,BLK1,S,X,N,,,41.6,0.85,36.1,46.4,3,N, , ,OP,X,11.0,2011.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,TX,Jefferson,GN43,Natural Gas Fired Combined Cycle,CT,BLK1,S,X,N,,,41.6,0.85,36.1,46.4,3,N, , ,OP,X,11.0,2011.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,TX,Jefferson,GN44,Natural Gas Fired Combined Cycle,CT,BLK1,S,X,N,,,41.6,0.85,36.1,46.4,3,N, , ,OP,X,10.0,2011.0, , ,Y,Industrial CHP,7.0,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59409,Eco Services Corp.,52065,Houston Plant,TX,Harris,GEN1,All Other,ST,,S,X,X,,,6.0,0.8,5.5,6.1,5,N, , ,OP,X,1.0,1977.0, , ,Y,Industrial CHP,7.0,B,WH,,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,N
